image_id,split,basin,source,centroid_lat,centroid_lon,extent_image,annotations_latlon,annotations_image
5314,train,denver,label_expert,40.50808280558247,-104.77320078262925,"POLYGON ((-104.77436537293778 40.50719735087146, -104.77203619232066 40.50719735087146, -104.77203619232066 40.508968260293486, -104.77436537293778 40.508968260293486, -104.77436537293778 40.50719735087146))",[],[]
5315,valid,denver,label_expert,40.53551803222252,-104.62792167585606,"POLYGON ((-104.62908626616463 40.53463293983534, -104.6267570855475 40.53463293983534, -104.6267570855475 40.536403124609706, -104.62908626616463 40.536403124609706, -104.62908626616463 40.53463293983534))","[{'bbox': 'POLYGON ((-104.6282481656597128 40.5355273478621854, -104.6282481656597128 40.5354834693798267, -104.6283014520780625 40.5354834693798267, -104.6283014520780625 40.5355273478621854, -104.6282481656597128 40.5355273478621854))'}, {'bbox': 'POLYGON ((-104.6279886688198246 40.5354848945200743, -104.6279886688198246 40.5354406002706966, -104.6280464697115633 40.5354406002706966, -104.6280464697115633 40.5354848945200743, -104.6279886688198246 40.5354848945200743))'}, {'bbox': 'POLYGON ((-104.6281194018914249 40.5355028669872510, -104.6281194018914249 40.5354619967884631, -104.6281715058947981 40.5354619967884631, -104.6281715058947981 40.5355028669872510, -104.6281194018914249 40.5355028669872510))'}, {'bbox': 'POLYGON ((-104.6280540803018368 40.5354962620894739, -104.6280540803018368 40.5354502644667249, -104.6281095612057186 40.5354502644667249, -104.6281095612057186 40.5354962620894739, -104.6280540803018368 40.5354962620894739))'}, {'bbox': 'POLYGON ((-104.6281818558088901 40.5355168060764655, -104.6281818558088901 40.5354725084507237, -104.6282367053140092 40.5354725084507237, -104.6282367053140092 40.5355168060764655, -104.6281818558088901 40.5355168060764655))'}]","[{'bbox': [172.51766967773438, 253.3055877685547, 184.2310791015625, 265.9967956542969], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [228.56784057617188, 265.5845947265625, 241.27362060546875, 278.39605712890625], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [201.08241271972656, 260.3863220214844, 212.53590393066406, 272.2074279785156], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [214.69908142089844, 262.29669189453125, 226.89488220214844, 275.600830078125], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [186.7502899169922, 256.3546447753906, 198.8072967529297, 269.1670837402344], 'bbox_mode': 0, 'category_id': 0}]"
5316,test,denver,label_expert,40.55215955233351,-104.64949765452866,"POLYGON ((-104.6506622448372 40.551274679821766, -104.64833306422008 40.551274679821766, -104.64833306422008 40.55304442484525, -104.6506622448372 40.55304442484525, -104.6506622448372 40.551274679821766))","[{'bbox': 'POLYGON ((-104.6494749086241853 40.5523704008616974, -104.6494749086241853 40.5523392920624559, -104.6495204004331043 40.5523392920624559, -104.6495204004331043 40.5523704008616974, -104.6494749086241853 40.5523704008616974))'}]","[{'bbox': [251, 195, 261, 204], 'bbox_mode': 0, 'category_id': 0}]"
5317,train,denver,label_expert,40.54257368387141,-104.67744078628324,"POLYGON ((-104.67860537659179 40.54168868469763, -104.67627619597465 40.54168868469763, -104.67627619597465 40.54345868304518, -104.67860537659179 40.54345868304518, -104.67860537659179 40.54168868469763))",[],[]
5318,train,denver,label_expert,40.53490313535447,-104.66417847191563,"POLYGON ((-104.66534306222421 40.53401803484442, -104.66301388160709 40.53401803484442, -104.66301388160709 40.53578823586452, -104.66534306222421 40.53578823586452, -104.66534306222421 40.53401803484442))",[],[]
5319,train,denver,label_expert,40.534590932932446,-104.67311283182993,"POLYGON ((-104.67427742213849 40.533705828298196, -104.67194824152136 40.533705828298196, -104.67194824152136 40.53547603756669, -104.67427742213849 40.53547603756669, -104.67427742213849 40.533705828298196))",[],[]
5320,train,denver,label_expert,40.534012426293785,-104.67796884756204,"POLYGON ((-104.6791334378706 40.53312731401754, -104.6768042572535 40.53312731401754, -104.6768042572535 40.53489753857004, -104.6791334378706 40.53489753857004, -104.6791334378706 40.53312731401754))","[{'bbox': 'POLYGON ((-104.6780552819990078 40.5339571067765263, -104.6780552819990078 40.5339225320782361, -104.6780962246270406 40.5339225320782361, -104.6780962246270406 40.5339571067765263, -104.6780552819990078 40.5339571067765263))'}]","[{'bbox': [228, 272, 237, 282], 'bbox_mode': 0, 'category_id': 0}]"
5321,train,denver,label_expert,40.52477886288878,-104.64555519026575,"POLYGON ((-104.64671978057432 40.523893628650384, -104.6443905999572 40.523893628650384, -104.6443905999572 40.52566409712718, -104.64671978057432 40.52566409712718, -104.64671978057432 40.523893628650384))","[{'bbox': 'POLYGON ((-104.6454592454196160 40.5246910306531873, -104.6454592454196160 40.5246501110598203, -104.6455130609190292 40.5246501110598203, -104.6455130609190292 40.5246910306531873, -104.6454592454196160 40.5246910306531873))'}, {'bbox': 'POLYGON ((-104.6454407185583477 40.5246461292718649, -104.6454407185583477 40.5246059186165724, -104.6454909811208296 40.5246059186165724, -104.6454909811208296 40.5246461292718649, -104.6454407185583477 40.5246461292718649))'}]","[{'bbox': [265.2608642578125, 281.4001159667969, 277.090576171875, 293.2336120605469], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [270.11444091796875, 294.3851013183594, 281.16314697265625, 306.0135803222656], 'bbox_mode': 0, 'category_id': 0}]"
5322,train,denver,label_expert,40.54823178250568,-104.48426999664632,"POLYGON ((-104.48543458695491 40.54734685809169, -104.48310540633777 40.54734685809169, -104.48310540633777 40.54911670691965, -104.48543458695491 40.54911670691965, -104.48543458695491 40.54734685809169))","[{'bbox': 'POLYGON ((-104.4843473327215122 40.5484841242330916, -104.4843473327215122 40.5484495568731731, -104.4843928245304454 40.5484495568731731, -104.4843928245304454 40.5484841242330916, -104.4843473327215122 40.5484841242330916))'}]","[{'bbox': [229, 183, 239, 193], 'bbox_mode': 0, 'category_id': 0}]"
5323,train,denver,label_expert,40.5477937310127,-104.47049852440432,"POLYGON ((-104.47166311471288 40.54690880081049, -104.46933393409576 40.54690880081049, -104.46933393409576 40.548678661214915, -104.47166311471288 40.548678661214915, -104.47166311471288 40.54690880081049))","[{'bbox': 'POLYGON ((-104.4706395490119917 40.5476969417718394, -104.4706395490119917 40.5476658309444176, -104.4706804916400387 40.5476658309444176, -104.4706804916400387 40.5476969417718394, -104.4706395490119917 40.5476969417718394))'}, {'bbox': 'POLYGON ((-104.4706486473737783 40.5477626201852814, -104.4706486473737783 40.5477315093578596, -104.4706850408209249 40.5477315093578596, -104.4706850408209249 40.5477626201852814, -104.4706486473737783 40.5477626201852814))'}]","[{'bbox': [216, 284, 225, 293], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [215, 265, 223, 274], 'bbox_mode': 0, 'category_id': 0}]"
5324,valid,denver,label_expert,40.5515705500745,-104.47109186576692,"POLYGON ((-104.47225645607548 40.55068566977932, -104.46992727545836 40.55068566977932, -104.46992727545836 40.55245543036969, -104.47225645607548 40.55245543036969, -104.47225645607548 40.55068566977932))","[{'bbox': 'POLYGON ((-104.4707161460182192 40.5516252699623792, -104.4707161460182192 40.5515889106427352, -104.4707603764179140 40.5515889106427352, -104.4707603764179140 40.5516252699623792, -104.4707161460182192 40.5516252699623792))'}, {'bbox': 'POLYGON ((-104.4707213889325317 40.5513761622511737, -104.4707213889325317 40.5513425339628100, -104.4707667880030328 40.5513425339628100, -104.4707667880030328 40.5513761622511737, -104.4707213889325317 40.5513761622511737))'}, {'bbox': 'POLYGON ((-104.4707180935252211 40.5513414156007528, -104.4707180935252211 40.5513052586031577, -104.4707639934943018 40.5513052586031577, -104.4707639934943018 40.5513414156007528, -104.4707180935252211 40.5513414156007528))'}, {'bbox': 'POLYGON ((-104.4707185620764136 40.5515842979530561, -104.4707185620764136 40.5515506059511708, -104.4707635352165198 40.5515506059511708, -104.4707635352165198 40.5515842979530561, -104.4707185620764136 40.5515842979530561))'}, {'bbox': 'POLYGON ((-104.4707171622536919 40.5514595840225240, -104.4707171622536919 40.5514231156303993, -104.4707662775251862 40.5514231156303993, -104.4707662775251862 40.5514595840225240, -104.4707171622536919 40.5514595840225240))'}, {'bbox': 'POLYGON ((-104.4707183291197055 40.5515034286252742, -104.4707183291197055 40.5514681982162770, -104.4707640708225966 40.5514681982162770, -104.4707640708225966 40.5515034286252742, -104.4707183291197055 40.5515034286252742))'}, {'bbox': 'POLYGON ((-104.4707233300533602 40.5514182654918471, -104.4707233300533602 40.5513828340266258, -104.4707674638273858 40.5513828340266258, -104.4707674638273858 40.5514182654918471, -104.4707233300533602 40.5514182654918471))'}, {'bbox': 'POLYGON ((-104.4707189956424571 40.5515417848994630, -104.4707189956424571 40.5515063603963171, -104.4707658352128590 40.5515063603963171, -104.4707658352128590 40.5515417848994630, -104.4707189956424571 40.5515417848994630))'}]","[{'bbox': [328.867919921875, 240.16928100585938, 338.59063720703125, 250.68820190429688], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [327.4585266113281, 312.2373046875, 337.4381408691406, 321.96612548828125], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [328.07281494140625, 322.2896728515625, 338.16253662109375, 332.75006103515625], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [328.1735534667969, 252.02267456054688, 338.0595397949219, 261.7699279785156], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [327.57073974609375, 288.1029968261719, 338.36724853515625, 298.6534729003906], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [328.0558166503906, 275.4185485839844, 338.1107482910156, 285.6108703613281], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [327.3099670410156, 300.056640625, 337.0114440917969, 310.30712890625], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [327.66796875, 264.3218994140625, 337.9642333984375, 274.57037353515625], 'bbox_mode': 0, 'category_id': 0}]"
5325,valid,denver,label_expert,40.537495442137285,-104.48539788631378,"POLYGON ((-104.48656247662235 40.53661037587266, -104.48423329600524 40.53661037587266, -104.48423329600524 40.53838050840192, -104.48656247662235 40.53838050840192, -104.48656247662235 40.53661037587266))","[{'bbox': 'POLYGON ((-104.4856981322527218 40.5376302764510470, -104.4856981322527218 40.5375957035500818, -104.4857436240616551 40.5375957035500818, -104.4857436240616551 40.5376302764510470, -104.4856981322527218 40.5376302764510470))'}, {'bbox': 'POLYGON ((-104.4856435420820020 40.5375853316797929, -104.4856435420820020 40.5375507587788348, -104.4856890338909352 40.5375507587788348, -104.4856890338909352 40.5375853316797929, -104.4856435420820020 40.5375853316797929))'}, {'bbox': 'POLYGON ((-104.4856435420820020 40.5376302764510470, -104.4856435420820020 40.5375957035500818, -104.4856890338909352 40.5375957035500818, -104.4856890338909352 40.5376302764510470, -104.4856435420820020 40.5376302764510470))'}, {'bbox': 'POLYGON ((-104.4855798535495097 40.5376337337411385, -104.4855798535495097 40.5376026181302720, -104.4856162469966563 40.5376026181302720, -104.4856162469966563 40.5376337337411385, -104.4855798535495097 40.5376337337411385))'}, {'bbox': 'POLYGON ((-104.4856989198352153 40.5375842281703598, -104.4856989198352153 40.5375512843147803, -104.4857400114278221 40.5375512843147803, -104.4857400114278221 40.5375842281703598, -104.4856989198352153 40.5375842281703598))'}]","[{'bbox': [180, 217, 190, 227], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [192, 230, 202, 240], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [192, 217, 202, 227], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [208, 216, 216, 225], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [180.79412841796875, 230.31918334960938, 189.82687377929688, 239.84799194335938], 'bbox_mode': 0, 'category_id': 0}]"
5326,train,denver,label_expert,40.54104555548794,-104.48428671665324,"POLYGON ((-104.4854513069618 40.54016053612466, -104.48312212634468 40.54016053612466, -104.48312212634468 40.541930574851214, -104.4854513069618 40.541930574851214, -104.4854513069618 40.54016053612466))","[{'bbox': 'POLYGON ((-104.4842776182914577 40.5408968998917629, -104.4842776182914577 40.5408657859297747, -104.4843185609194904 40.5408657859297747, -104.4843185609194904 40.5408968998917629, -104.4842776182914577 40.5408968998917629))'}, {'bbox': 'POLYGON ((-104.4843185609194904 40.5408796143573227, -104.4843185609194904 40.5408519575022197, -104.4843549543666370 40.5408519575022197, -104.4843549543666370 40.5408796143573227, -104.4843185609194904 40.5408796143573227))'}]","[{'bbox': [249, 299, 258, 308], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [241, 304, 249, 312], 'bbox_mode': 0, 'category_id': 0}]"
5327,train,denver,label_expert,40.53381480565743,-104.4711352059512,"POLYGON ((-104.47229979625976 40.532929690770644, -104.46997061564264 40.532929690770644, -104.46997061564264 40.534699920544206, -104.47229979625976 40.534699920544206, -104.47229979625976 40.532929690770644))","[{'bbox': 'POLYGON ((-104.4712037456198033 40.5333107128142842, -104.4712037456198033 40.5332748292193941, -104.4712463678129808 40.5332748292193941, -104.4712463678129808 40.5333107128142842, -104.4712037456198033 40.5333107128142842))'}, {'bbox': 'POLYGON ((-104.4712052717083992 40.5333591108872753, -104.4712052717083992 40.5333273919266830, -104.4712448658808057 40.5333273919266830, -104.4712448658808057 40.5333591108872753, -104.4712052717083992 40.5333591108872753))'}, {'bbox': 'POLYGON ((-104.4712609420458023 40.5333109059047487, -104.4712609420458023 40.5332799856845085, -104.4712978785958342 40.5332799856845085, -104.4712978785958342 40.5333109059047487, -104.4712609420458023 40.5333109059047487))'}, {'bbox': 'POLYGON ((-104.4712027348681147 40.5332477291305153, -104.4712027348681147 40.5332138960930806, -104.4712458479641128 40.5332138960930806, -104.4712458479641128 40.5332477291305153, -104.4712027348681147 40.5332477291305153))'}, {'bbox': 'POLYGON ((-104.4712557962430566 40.5332460312005622, -104.4712557962430566 40.5332132446501632, -104.4712963515354289 40.5332132446501632, -104.4712963515354289 40.5332460312005622, -104.4712557962430566 40.5332460312005622))'}, {'bbox': 'POLYGON ((-104.4713641863642124 40.5333571905339909, -104.4713641863642124 40.5333226927588868, -104.4714053080829217 40.5333226927588868, -104.4714053080829217 40.5333571905339909, -104.4713641863642124 40.5333571905339909))'}, {'bbox': 'POLYGON ((-104.4712012854830903 40.5332009575545484, -104.4712012854830903 40.5331647941367521, -104.4712455199088623 40.5331647941367521, -104.4712455199088623 40.5332009575545484, -104.4712012854830903 40.5332009575545484))'}, {'bbox': 'POLYGON ((-104.4713644020365848 40.5332461643591273, -104.4713644020365848 40.5332110396203262, -104.4714061569588637 40.5332110396203262, -104.4714061569588637 40.5332461643591273, -104.4713644020365848 40.5332461643591273))'}, {'bbox': 'POLYGON ((-104.4712543928107493 40.5333590516939708, -104.4712543928107493 40.5333251317130703, -104.4712958999215004 40.5333251317130703, -104.4712958999215004 40.5333590516939708, -104.4712543928107493 40.5333590516939708))'}, {'bbox': 'POLYGON ((-104.4713648916205244 40.5332000187972241, -104.4713648916205244 40.5331650599263043, -104.4714060376344946 40.5331650599263043, -104.4714060376344946 40.5332000187972241, -104.4713648916205244 40.5332000187972241))'}, {'bbox': 'POLYGON ((-104.4713129111064234 40.5332419560420689, -104.4713129111064234 40.5332117210292040, -104.4713539252318952 40.5332117210292040, -104.4713539252318952 40.5332419560420689, -104.4713129111064234 40.5332419560420689))'}, {'bbox': 'POLYGON ((-104.4713098079786420 40.5333574632874658, -104.4713098079786420 40.5333251779281696, -104.4713499009671693 40.5333251779281696, -104.4713499009671693 40.5333574632874658, -104.4713098079786420 40.5333574632874658))'}, {'bbox': 'POLYGON ((-104.4713611958275408 40.5333124888245351, -104.4713611958275408 40.5332751879667157, -104.4714043416874176 40.5332751879667157, -104.4714043416874176 40.5333124888245351, -104.4713611958275408 40.5333124888245351))'}, {'bbox': 'POLYGON ((-104.4712559254937645 40.5331992058125010, -104.4712559254937645 40.5331654502222847, -104.4712973441698125 40.5331654502222847, -104.4712973441698125 40.5331992058125010, -104.4712559254937645 40.5331992058125010))'}, {'bbox': 'POLYGON ((-104.4713072281010540 40.5333108712961874, -104.4713072281010540 40.5332746158702548, -104.4713495794369322 40.5332746158702548, -104.4713495794369322 40.5333108712961874, -104.4713072281010540 40.5333108712961874))'}, {'bbox': 'POLYGON ((-104.4713103998108608 40.5331989381236895, -104.4713103998108608 40.5331645663322035, -104.4713523384051967 40.5331645663322035, -104.4713523384051967 40.5331989381236895, -104.4713103998108608 40.5331989381236895))'}]","[{'bbox': [231.56442260742188, 401.7977600097656, 240.93362426757812, 412.1763000488281], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [231.8945770263672, 387.7996826171875, 240.59815979003906, 396.97369384765625], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [220.2413330078125, 401.7419128417969, 228.3607177734375, 410.6849060058594], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [231.67869567871094, 420.014404296875, 241.1558074951172, 429.79986572265625], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [220.57701110839844, 420.5054931640625, 229.4918670654297, 429.98828125], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [196.62620544433594, 388.3551025390625, 205.6655731201172, 398.33282470703125], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [231.7508087158203, 433.54205322265625, 241.4744110107422, 444.00152587890625], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [196.43960571289062, 420.46697998046875, 205.6181640625, 430.62603759765625], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [220.67628479003906, 387.8168029785156, 229.8003692626953, 397.6274108886719], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [196.46583557128906, 433.8135681152344, 205.5105438232422, 443.9246520996094], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [207.92117309570312, 421.68414306640625, 216.9368896484375, 430.428955078125], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [208.8057861328125, 388.2762145996094, 217.6190185546875, 397.6140441894531], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [196.83863830566406, 401.2840881347656, 206.3229522705078, 412.0725402832031], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [220.3588104248047, 434.0487060546875, 229.4634552001953, 443.811767578125], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [208.87646484375, 401.7519226074219, 218.18612670898438, 412.2380065917969], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [208.26998901367188, 434.1261291503906, 217.48892211914062, 444.0674133300781], 'bbox_mode': 0, 'category_id': 0}]"
5328,train,denver,label_expert,40.53342864555398,-104.4732004041427,"POLYGON ((-104.47436499445124 40.53254352556615, -104.47203581383413 40.53254352556615, -104.47203581383413 40.534313765541825, -104.47436499445124 40.534313765541825, -104.47436499445124 40.53254352556615))","[{'bbox': 'POLYGON ((-104.4732276992280333 40.5334943380530817, -104.4732276992280333 40.5334666780534647, -104.4732640926751799 40.5334666780534647, -104.4732640926751799 40.5334943380530817, -104.4732276992280333 40.5334943380530817))'}, {'bbox': 'POLYGON ((-104.4732171201750646 40.5335382676538458, -104.4732171201750646 40.5335026528086786, -104.4732613228087672 40.5335026528086786, -104.4732613228087672 40.5335382676538458, -104.4732171201750646 40.5335382676538458))'}]","[{'bbox': [242, 237, 250, 245], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [242.60887145996094, 224.29440307617188, 252.3254852294922, 234.59515380859375], 'bbox_mode': 0, 'category_id': 0}]"
5329,train,denver,label_expert,40.53333272042954,-104.46530308143906,"POLYGON ((-104.46646767174762 40.53244759917456, -104.4641384911305 40.53244759917456, -104.4641384911305 40.534217841684516, -104.46646767174762 40.534217841684516, -104.46646767174762 40.53244759917456))","[{'bbox': 'POLYGON ((-104.4654668519512057 40.5331944202334498, -104.4654668519512057 40.5331667601942272, -104.4655032453983381 40.5331667601942272, -104.4655032453983381 40.5331944202334498, -104.4654668519512057 40.5331944202334498))'}, {'bbox': 'POLYGON ((-104.4654479519149390 40.5331628751438586, -104.4654479519149390 40.5331275321590283, -104.4654916904400039 40.5331275321590283, -104.4654916904400039 40.5331628751438586, -104.4654479519149390 40.5331628751438586))'}]","[{'bbox': [212, 296, 220, 304], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [214.54000854492188, 305.1236572265625, 224.15460205078125, 315.34576416015625], 'bbox_mode': 0, 'category_id': 0}]"
5330,train,denver,label_expert,40.53005620804049,-104.46590580329443,"POLYGON ((-104.46707039360301 40.52917104350545, -104.46474121298588 40.52917104350545, -104.46474121298588 40.530941372575526, -104.46707039360301 40.530941372575526, -104.46707039360301 40.52917104350545))","[{'bbox': 'POLYGON ((-104.4661081548672001 40.5300657169604506, -104.4661081548672001 40.5300321692502337, -104.4661486464366078 40.5300321692502337, -104.4661486464366078 40.5300657169604506, -104.4661081548672001 40.5300657169604506))'}]","[{'bbox': [202.61827087402344, 253.24990844726562, 211.5191192626953, 262.9523010253906], 'bbox_mode': 0, 'category_id': 0}]"
5331,train,denver,label_expert,40.51360449670704,-104.58328654406176,"POLYGON ((-104.58445113437033 40.51271911490202, -104.58212195375322 40.51271911490202, -104.58212195375322 40.514489878512045, -104.58445113437033 40.514489878512045, -104.58445113437033 40.51271911490202))","[{'bbox': 'POLYGON ((-104.5831943034772422 40.5132804431169333, -104.5831943034772422 40.5132432091143855, -104.5832386471622186 40.5132432091143855, -104.5832386471622186 40.5132804431169333, -104.5831943034772422 40.5132804431169333))'}]","[{'bbox': [266.5286865234375, 349.6971130371094, 276.27630615234375, 360.4629821777344], 'bbox_mode': 0, 'category_id': 0}]"
5332,train,denver,label_expert,40.48753726526673,-104.63487807821016,"POLYGON ((-104.6360426685187 40.4866515393536, -104.63371348790156 40.4866515393536, -104.63371348790156 40.48842299117986, -104.6360426685187 40.48842299117986, -104.6360426685187 40.4866515393536))",[],[]
5333,train,denver,label_expert,40.49520044063518,-104.61824230900925,"POLYGON ((-104.61940689931781 40.494314815863014, -104.61707771870068 40.494314815863014, -104.61707771870068 40.49608606540735, -104.61940689931781 40.49608606540735, -104.61940689931781 40.494314815863014))","[{'bbox': 'POLYGON ((-104.6180258365529880 40.4951552196128262, -104.6180258365529880 40.4951235780306646, -104.6180659511990143 40.4951235780306646, -104.6180659511990143 40.4951552196128262, -104.6180258365529880 40.4951552196128262))'}, {'bbox': 'POLYGON ((-104.6180308651138233 40.4951162055382241, -104.6180308651138233 40.4950809387320234, -104.6180718180152809 40.4950809387320234, -104.6180718180152809 40.4951162055382241, -104.6180308651138233 40.4951162055382241))'}]","[{'bbox': [294.7669372558594, 269.0716552734375, 303.5849304199219, 278.218017578125], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [293.477294921875, 280.34912109375, 302.47955322265625, 290.54339599609375], 'bbox_mode': 0, 'category_id': 0}]"
5334,train,denver,label_expert,40.49367534913016,-104.6121549717044,"POLYGON ((-104.61331956201296 40.4927897042281, -104.61099038139584 40.4927897042281, -104.61099038139584 40.494560994032234, -104.61331956201296 40.494560994032234, -104.61331956201296 40.4927897042281))","[{'bbox': 'POLYGON ((-104.6120712345951773 40.4935663682249114, -104.6120712345951773 40.4935339731588329, -104.6121104204686105 40.4935339731588329, -104.6121104204686105 40.4935663682249114, -104.6120712345951773 40.4935663682249114))'}, {'bbox': 'POLYGON ((-104.6119871845631764 40.4935633850383851, -104.6119871845631764 40.4935280958928487, -104.6120298570128142 40.4935280958928487, -104.6120298570128142 40.4935633850383851, -104.6119871845631764 40.4935633850383851))'}]","[{'bbox': [265.7932434082031, 287.50146484375, 274.4070739746094, 296.86541748046875], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [283.502685546875, 288.36376953125, 292.8829345703125, 298.56427001953125], 'bbox_mode': 0, 'category_id': 0}]"
5335,valid,denver,label_expert,40.48953486273621,-104.60648059103916,"POLYGON ((-104.6076451813477 40.488649163186466, -104.60531600073057 40.488649163186466, -104.60531600073057 40.49042056228596, -104.6076451813477 40.49042056228596, -104.6076451813477 40.488649163186466))",[],[]
5336,train,denver,label_expert,40.48582787272272,-104.60428795793642,"POLYGON ((-104.605452548245 40.48494212425065, -104.60312336762787 40.48494212425065, -104.60312336762787 40.48671362119478, -104.605452548245 40.48671362119478, -104.605452548245 40.48494212425065))",[],[]
5337,valid,denver,label_expert,40.44914097699005,-102.36246457377618,"POLYGON ((-102.36362916408474 40.448254744549395, -102.36129998346762 40.448254744549395, -102.36129998346762 40.4500272094307, -102.36362916408474 40.4500272094307, -102.36362916408474 40.448254744549395))","[{'bbox': 'POLYGON ((-102.3625194452164351 40.4491933856835431, -102.3625194452164351 40.4491492900465204, -102.3625701214922685 40.4491492900465204, -102.3625701214922685 40.4491933856835431, -102.3625194452164351 40.4491933856835431))'}]","[{'bbox': [232.79852294921875, 240.86105346679688, 243.93817138671875, 253.59866333007812], 'bbox_mode': 0, 'category_id': 0}]"
5338,train,denver,label_expert,40.47020038937002,-104.6761952816634,"POLYGON ((-104.67735987197196 40.469314434697885, -104.67503069135482 40.469314434697885, -104.67503069135482 40.471086344042156, -104.67735987197196 40.471086344042156, -104.67735987197196 40.469314434697885))",[],[]
5339,train,denver,label_expert,40.4784955328891,-104.67373380746074,"POLYGON ((-104.67489839776931 40.477609687660745, -104.67256921715217 40.477609687660745, -104.67256921715217 40.479381378117445, -104.67489839776931 40.479381378117445, -104.67489839776931 40.477609687660745))","[{'bbox': 'POLYGON ((-104.6736464736831493 40.4784696018291683, -104.6736464736831493 40.4784389095378430, -104.6736842784759034 40.4784389095378430, -104.6736842784759034 40.4784696018291683, -104.6736464736831493 40.4784696018291683))'}, {'bbox': 'POLYGON ((-104.6735685370294533 40.4784728750371556, -104.6735685370294533 40.4784396160084015, -104.6736096462534817 40.4784396160084015, -104.6736096462534817 40.4784728750371556, -104.6735685370294533 40.4784728750371556))'}]","[{'bbox': [266.887451171875, 263.4938049316406, 275.19769287109375, 272.3635559082031], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [283.2930908203125, 262.5478820800781, 292.3297119140625, 272.1593933105469], 'bbox_mode': 0, 'category_id': 0}]"
5340,valid,denver,label_expert,40.47927481544274,-104.66530163815852,"POLYGON ((-104.66646622846707 40.47838898049699, -104.66413704784995 40.47838898049699, -104.66413704784995 40.48016065038851, -104.66646622846707 40.48016065038851, -104.66646622846707 40.47838898049699))","[{'bbox': 'POLYGON ((-104.6652925397967238 40.4792090698803690, -104.6652925397967238 40.4791744669527986, -104.6653334824247565 40.4791744669527986, -104.6653334824247565 40.4792090698803690, -104.6652925397967238 40.4792090698803690))'}, {'bbox': 'POLYGON ((-104.6652788922540509 40.4792436728079394, -104.6652788922540509 40.4792159904658817, -104.6653152857011833 40.4792159904658817, -104.6653152857011833 40.4792436728079394, -104.6652788922540509 40.4792436728079394))'}]","[{'bbox': [249, 275, 258, 285], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [253, 265, 261, 273], 'bbox_mode': 0, 'category_id': 0}]"
5341,valid,denver,label_expert,40.47686980506214,-104.65773514771791,"POLYGON ((-104.65889973802649 40.47598393838293, -104.65657055740937 40.47598393838293, -104.65657055740937 40.47775567174135, -104.65889973802649 40.47775567174135, -104.65889973802649 40.47598393838293))","[{'bbox': 'POLYGON ((-104.6578079346122081 40.4769078696460127, -104.6578079346122081 40.4768801863122860, -104.6578488772402551 40.4768801863122860, -104.6578488772402551 40.4769078696460127, -104.6578079346122081 40.4769078696460127))'}, {'bbox': 'POLYGON ((-104.6578584253417716 40.4769202848202880, -104.6578584253417716 40.4768844181628467, -104.6579020411411278 40.4768844181628467, -104.6579020411411278 40.4769202848202880, -104.6578584253417716 40.4769202848202880))'}]","[{'bbox': [231, 245, 240, 253], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [219.3135223388672, 241.4122314453125, 228.90113830566406, 251.77706909179688], 'bbox_mode': 0, 'category_id': 0}]"
